"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","coverage","bart_ps-glm",7,3,200,1
"dgp30","ate_estimate","bart_ps-glm",7,5,200,10.6533838254989
"dgp30","ate_bias","bart_ps-glm",7,5,200,0.653383825498878
"dgp30","ci_length","bart_ps-glm",7,5,200,1.82263160054074
"dgp30","coverage","bart_ps-glm",7,5,200,1
"dgp30","ate_estimate","bart_ps-glm",8,1,75,10.9297897581497
"dgp30","ate_bias","bart_ps-glm",8,1,75,0.929789758149722
"dgp30","ci_length","bart_ps-glm",8,1,75,1.78872491840228
"dgp30","coverage","bart_ps-glm",8,1,75,0
"dgp30","ate_estimate","bart_ps-glm",8,2,75,10.9364514212282
"dgp30","ate_bias","bart_ps-glm",8,2,75,0.936451421228195
"dgp30","ci_length","bart_ps-glm",8,2,75,1.77267163387381
"dgp30","coverage","bart_ps-glm",8,2,75,0
"dgp30","ate_estimate","bart_ps-glm",8,3,75,10.9826313965325
"dgp30","ate_bias","bart_ps-glm",8,3,75,0.98263139653249
"dgp30","ci_length","bart_ps-glm",8,3,75,1.78757077379941
"dgp30","coverage","bart_ps-glm",8,3,75,0
"dgp30","ate_estimate","bart_ps-glm",8,5,75,11.0908760079639
"dgp30","ate_bias","bart_ps-glm",8,5,75,1.09087600796388
"dgp30","ci_length","bart_ps-glm",8,5,75,1.80216642000823
"dgp30","coverage","bart_ps-glm",8,5,75,0
"dgp30","ate_estimate","bart_ps-glm",8,1,100,10.918498849889
"dgp30","ate_bias","bart_ps-glm",8,1,100,0.91849884988898
"dgp30","ci_length","bart_ps-glm",8,1,100,1.786995758411
"dgp30","coverage","bart_ps-glm",8,1,100,0
"dgp30","ate_estimate","bart_ps-glm",8,2,100,10.9248403892967
"dgp30","ate_bias","bart_ps-glm",8,2,100,0.924840389296747
"dgp30","ci_length","bart_ps-glm",8,2,100,1.79876202742478
"dgp30","coverage","bart_ps-glm",8,2,100,0
"dgp30","ate_estimate","bart_ps-glm",8,3,100,10.9659421177217
"dgp30","ate_bias","bart_ps-glm",8,3,100,0.965942117721728
"dgp30","ci_length","bart_ps-glm",8,3,100,1.84617378630503
"dgp30","coverage","bart_ps-glm",8,3,100,0
"dgp30","ate_estimate","bart_ps-glm",8,5,100,11.0784878359749
"dgp30","ate_bias","bart_ps-glm",8,5,100,1.07848783597486
"dgp30","ci_length","bart_ps-glm",8,5,100,1.76441420665417
"dgp30","coverage","bart_ps-glm",8,5,100,0
"dgp30","ate_estimate","bart_ps-glm",8,1,200,10.8735515662032
"dgp30","ate_bias","bart_ps-glm",8,1,200,0.873551566203197
"dgp30","ci_length","bart_ps-glm",8,1,200,1.80770112414483
"dgp30","coverage","bart_ps-glm",8,1,200,1
"dgp30","ate_estimate","bart_ps-glm",8,2,200,10.894491741474
"dgp30","ate_bias","bart_ps-glm",8,2,200,0.894491741473978
"dgp30","ci_length","bart_ps-glm",8,2,200,1.83641720081699
"dgp30","coverage","bart_ps-glm",8,2,200,1
"dgp30","ate_estimate","bart_ps-glm",8,3,200,10.989358382978
"dgp30","ate_bias","bart_ps-glm",8,3,200,0.989358382978047
"dgp30","ci_length","bart_ps-glm",8,3,200,1.78887335321231
"dgp30","coverage","bart_ps-glm",8,3,200,0
"dgp30","ate_estimate","bart_ps-glm",8,5,200,11.1704848762906
"dgp30","ate_bias","bart_ps-glm",8,5,200,1.17048487629056
"dgp30","ci_length","bart_ps-glm",8,5,200,1.75454729287363
"dgp30","coverage","bart_ps-glm",8,5,200,0
"dgp30","ate_estimate","bart_ps-glm",9,1,75,10.6247852347125
"dgp30","ate_bias","bart_ps-glm",9,1,75,0.624785234712455
"dgp30","ci_length","bart_ps-glm",9,1,75,1.77781051511752
"dgp30","coverage","bart_ps-glm",9,1,75,1
"dgp30","ate_estimate","bart_ps-glm",9,2,75,10.6997396974077
"dgp30","ate_bias","bart_ps-glm",9,2,75,0.699739697407718
"dgp30","ci_length","bart_ps-glm",9,2,75,1.76043533118759
"dgp30","coverage","bart_ps-glm",9,2,75,1
"dgp30","ate_estimate","bart_ps-glm",9,3,75,10.7084832202069
"dgp30","ate_bias","bart_ps-glm",9,3,75,0.708483220206853
"dgp30","ci_length","bart_ps-glm",9,3,75,1.74946897609062
"dgp30","coverage","bart_ps-glm",9,3,75,1
"dgp30","ate_estimate","bart_ps-glm",9,5,75,10.7970590927777
