"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","ate_estimate","bart_ps-bart",4,1,75,10.4307235901899
"dgp30","ate_bias","bart_ps-bart",4,1,75,0.430723590189855
"dgp30","ci_length","bart_ps-bart",4,1,75,1.84171109056576
"dgp30","coverage","bart_ps-bart",4,1,75,1
"dgp30","ate_estimate","bart_ps-bart",4,2,75,10.3706314227084
"dgp30","ate_bias","bart_ps-bart",4,2,75,0.370631422708358
"dgp30","ci_length","bart_ps-bart",4,2,75,1.81578456350351
"dgp30","coverage","bart_ps-bart",4,2,75,1
"dgp30","ate_estimate","bart_ps-bart",4,3,75,10.4306649675591
"dgp30","ate_bias","bart_ps-bart",4,3,75,0.430664967559125
"dgp30","ci_length","bart_ps-bart",4,3,75,1.85870483355091
"dgp30","coverage","bart_ps-bart",4,3,75,1
"dgp30","ate_estimate","bart_ps-bart",4,5,75,10.3494490313492
"dgp30","ate_bias","bart_ps-bart",4,5,75,0.349449031349209
"dgp30","ci_length","bart_ps-bart",4,5,75,1.78995447571398
"dgp30","coverage","bart_ps-bart",4,5,75,1
"dgp30","ate_estimate","bart_ps-bart",4,1,100,10.3779588179196
"dgp30","ate_bias","bart_ps-bart",4,1,100,0.377958817919627
"dgp30","ci_length","bart_ps-bart",4,1,100,1.81068639800643
"dgp30","coverage","bart_ps-bart",4,1,100,1
"dgp30","ate_estimate","bart_ps-bart",4,2,100,10.3773514967519
"dgp30","ate_bias","bart_ps-bart",4,2,100,0.377351496751885
"dgp30","ci_length","bart_ps-bart",4,2,100,1.85737665283055
"dgp30","coverage","bart_ps-bart",4,2,100,1
"dgp30","ate_estimate","bart_ps-bart",4,3,100,10.3662483526873
"dgp30","ate_bias","bart_ps-bart",4,3,100,0.366248352687347
"dgp30","ci_length","bart_ps-bart",4,3,100,1.78943770119542
"dgp30","coverage","bart_ps-bart",4,3,100,1
"dgp30","ate_estimate","bart_ps-bart",4,5,100,10.35338269082
"dgp30","ate_bias","bart_ps-bart",4,5,100,0.353382690819965
"dgp30","ci_length","bart_ps-bart",4,5,100,1.82012314161749
"dgp30","coverage","bart_ps-bart",4,5,100,1
"dgp30","ate_estimate","bart_ps-bart",4,1,200,10.4528328901544
"dgp30","ate_bias","bart_ps-bart",4,1,200,0.452832890154435
"dgp30","ci_length","bart_ps-bart",4,1,200,1.82644826978988
"dgp30","coverage","bart_ps-bart",4,1,200,1
"dgp30","ate_estimate","bart_ps-bart",4,2,200,10.342309559853
"dgp30","ate_bias","bart_ps-bart",4,2,200,0.342309559852952
"dgp30","ci_length","bart_ps-bart",4,2,200,1.83870003574147
"dgp30","coverage","bart_ps-bart",4,2,200,1
"dgp30","ate_estimate","bart_ps-bart",4,3,200,10.3525404919219
"dgp30","ate_bias","bart_ps-bart",4,3,200,0.352540491921946
"dgp30","ci_length","bart_ps-bart",4,3,200,1.80317159377121
"dgp30","coverage","bart_ps-bart",4,3,200,1
"dgp30","ate_estimate","bart_ps-bart",4,5,200,10.3880125817517
"dgp30","ate_bias","bart_ps-bart",4,5,200,0.388012581751678
"dgp30","ci_length","bart_ps-bart",4,5,200,1.80639462588509
"dgp30","coverage","bart_ps-bart",4,5,200,1
"dgp30","ate_estimate","bart_ps-bart",5,1,75,9.32621240611019
"dgp30","ate_bias","bart_ps-bart",5,1,75,-0.673787593889815
