"dgp","metric","model","iteration","ps_model","regression_model","value"
"dgp29","ate_estimate","weighting",54,"linear_basic","linear_basic",4.07878175295902
"dgp29","ate_bias","weighting",54,"linear_basic","linear_basic",-0.0787817529590171
"dgp29","ci_length","weighting",54,"linear_basic","linear_basic",1.52309105668998
"dgp29","coverage","weighting",54,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",55,"linear_basic","linear_basic",3.79223659985353
"dgp29","ate_bias","weighting",55,"linear_basic","linear_basic",0.207763400146468
"dgp29","ci_length","weighting",55,"linear_basic","linear_basic",1.68316739392794
"dgp29","coverage","weighting",55,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",56,"linear_basic","linear_basic",3.85851962580863
"dgp29","ate_bias","weighting",56,"linear_basic","linear_basic",0.14148037419137
"dgp29","ci_length","weighting",56,"linear_basic","linear_basic",1.52835849451166
"dgp29","coverage","weighting",56,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",57,"linear_basic","linear_basic",4.64352248886151
"dgp29","ate_bias","weighting",57,"linear_basic","linear_basic",-0.64352248886151
"dgp29","ci_length","weighting",57,"linear_basic","linear_basic",1.6799005519365
"dgp29","coverage","weighting",57,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",58,"linear_basic","linear_basic",3.87449444277864
"dgp29","ate_bias","weighting",58,"linear_basic","linear_basic",0.125505557221363
"dgp29","ci_length","weighting",58,"linear_basic","linear_basic",1.5786257559197
"dgp29","coverage","weighting",58,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",59,"linear_basic","linear_basic",4.44084412478435
"dgp29","ate_bias","weighting",59,"linear_basic","linear_basic",-0.440844124784352
"dgp29","ci_length","weighting",59,"linear_basic","linear_basic",1.6575032447951
"dgp29","coverage","weighting",59,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",60,"linear_basic","linear_basic",3.71336966964251
"dgp29","ate_bias","weighting",60,"linear_basic","linear_basic",0.286630330357492
"dgp29","ci_length","weighting",60,"linear_basic","linear_basic",1.58755826827801
"dgp29","coverage","weighting",60,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",61,"linear_basic","linear_basic",3.57681177880977
"dgp29","ate_bias","weighting",61,"linear_basic","linear_basic",0.423188221190228
"dgp29","ci_length","weighting",61,"linear_basic","linear_basic",1.61443829784853
"dgp29","coverage","weighting",61,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",62,"linear_basic","linear_basic",4.34388238225551
"dgp29","ate_bias","weighting",62,"linear_basic","linear_basic",-0.343882382255514
"dgp29","ci_length","weighting",62,"linear_basic","linear_basic",1.71416289611546
"dgp29","coverage","weighting",62,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",63,"linear_basic","linear_basic",4.6058152410843
"dgp29","ate_bias","weighting",63,"linear_basic","linear_basic",-0.605815241084295
