"","dgp","metric","model","iteration","value"
"13640","dgp32","rmse","causal_forest",40,0.783534236518771
"13641","dgp32","rmse","causal_forest",41,0.102416119656208
"13642","dgp32","rmse","causal_forest",42,0.468902768244365
"13643","dgp32","rmse","causal_forest",43,0.357747696680759
"13644","dgp32","rmse","causal_forest",44,0.0510641822858546
"13645","dgp32","rmse","causal_forest",45,0.504296580711837
"13646","dgp32","rmse","causal_forest",46,0.227278011078402
"13647","dgp32","rmse","causal_forest",47,0.609604111298638
"13648","dgp32","rmse","causal_forest",48,0.100838155631356
"13649","dgp32","rmse","causal_forest",49,0.277408746736069
"13650","dgp32","rmse","causal_forest",50,0.330936652501387
"13651","dgp32","rmse","causal_forest",51,0.630011645685325
"13652","dgp32","rmse","causal_forest",52,0.603116826679784
"13653","dgp32","rmse","causal_forest",53,0.0184985786892522
"13654","dgp32","rmse","causal_forest",54,0.450015595879342
"13655","dgp32","rmse","causal_forest",55,0.409563653131263
"13656","dgp32","rmse","causal_forest",56,0.26221748265591
"13657","dgp32","rmse","causal_forest",57,0.0337241950072715
"13658","dgp32","rmse","causal_forest",58,0.472731982400756
"13659","dgp32","rmse","causal_forest",59,0.0671356509047478
"13660","dgp32","rmse","causal_forest",60,0.304149182522213
"13661","dgp32","rmse","causal_forest",61,0.281014216860889
"13662","dgp32","rmse","causal_forest",62,0.142727461779122
"13663","dgp32","rmse","causal_forest",63,0.112117281353031
"13664","dgp32","rmse","causal_forest",64,0.113228516837132
"13665","dgp32","rmse","causal_forest",65,0.278452835487561
"13666","dgp32","rmse","causal_forest",66,0.216826942054601
"13667","dgp32","rmse","causal_forest",67,0.481630949563394
"13668","dgp32","rmse","causal_forest",68,0.578182124363134
"13669","dgp32","rmse","causal_forest",69,0.0492840266196692
"13670","dgp32","rmse","causal_forest",70,0.403926837940667
"13671","dgp32","rmse","causal_forest",71,0.175617947918446
"13672","dgp32","rmse","causal_forest",72,0.335506874274869
"13673","dgp32","rmse","causal_forest",73,0.196361807517369
"13674","dgp32","rmse","causal_forest",74,0.21762282709181
"13675","dgp32","rmse","causal_forest",75,0.417954009742841
"13676","dgp32","rmse","causal_forest",76,0.0569976432252814
"13677","dgp32","rmse","causal_forest",77,0.0515922385822689
"13678","dgp32","rmse","causal_forest",78,0.613073372414908
"13679","dgp32","rmse","causal_forest",79,0.414110342709894
"13680","dgp32","rmse","causal_forest",80,0.471713677692395
"13681","dgp32","rmse","causal_forest",81,0.29994455619812
"13682","dgp32","rmse","causal_forest",82,0.487019104569281
"13683","dgp32","rmse","causal_forest",83,0.441549039762445
"13684","dgp32","rmse","causal_forest",84,0.277677964297741
"13685","dgp32","rmse","causal_forest",85,0.335864501796284
"13686","dgp32","rmse","causal_forest",86,0.0227296896616029
"13687","dgp32","rmse","causal_forest",87,0.241294822455707
"13688","dgp32","rmse","causal_forest",88,0.268926782610202
"13689","dgp32","rmse","causal_forest",89,0.487974940031644
"13690","dgp32","rmse","causal_forest",90,0.193831693739809
"13691","dgp32","rmse","causal_forest",91,0.00561439803249453
"13692","dgp32","rmse","causal_forest",92,0.352651338528634
"13693","dgp32","rmse","causal_forest",93,0.150922986967911
"13694","dgp32","rmse","causal_forest",94,0.173832878568702
"13695","dgp32","rmse","causal_forest",95,0.137206924783366
"13696","dgp32","rmse","causal_forest",96,0.210106619066042
"13697","dgp32","rmse","causal_forest",97,0.475302079143148
"13698","dgp32","rmse","causal_forest",98,0.389704963041421
"13699","dgp32","rmse","causal_forest",99,0.205083656690247
"13700","dgp32","rmse","causal_forest",100,0.214928767300991
"13701","dgp32","rmse","weighting",1,0.0714294477472532
"13702","dgp32","rmse","weighting",2,0.0168614150545441
"13703","dgp32","rmse","weighting",3,0.328307034047822
"13704","dgp32","rmse","weighting",4,0.08547426681127
"13705","dgp32","rmse","weighting",5,0.253143203012654
"13706","dgp32","rmse","weighting",6,0.248223041152041
"13707","dgp32","rmse","weighting",7,0.163784563103996
"13708","dgp32","rmse","weighting",8,0.255104178073709
"13709","dgp32","rmse","weighting",9,0.454308190895058
"13710","dgp32","rmse","weighting",10,0.50610119562169
"13711","dgp32","rmse","weighting",11,0.0252006976609707
"13712","dgp32","rmse","weighting",12,0.383399654681536
"13713","dgp32","rmse","weighting",13,0.0256764067884032
"13714","dgp32","rmse","weighting",14,0.149829892526256
"13715","dgp32","rmse","weighting",15,0.720553997888892
"13716","dgp32","rmse","weighting",16,0.497702313940516
"13717","dgp32","rmse","weighting",17,0.000965827228662786
"13718","dgp32","rmse","weighting",18,0.340123183551215
"13719","dgp32","rmse","weighting",19,0.177580269035681
"13720","dgp32","rmse","weighting",20,0.436931514675423
"13721","dgp32","rmse","weighting",21,0.303604513751496
"13722","dgp32","rmse","weighting",22,0.0881061441505793
"13723","dgp32","rmse","weighting",23,0.289185703521385
"13724","dgp32","rmse","weighting",24,0.588699200021
"13725","dgp32","rmse","weighting",25,0.653868711634227
"13726","dgp32","rmse","weighting",26,0.585960122170045
"13727","dgp32","rmse","weighting",27,0.110975205837433
"13728","dgp32","rmse","weighting",28,0.241162394472326
"13729","dgp32","rmse","weighting",29,0.0595670436242304
"13730","dgp32","rmse","weighting",30,0.470241180408179
"13731","dgp32","rmse","weighting",31,0.211379866421923
"13732","dgp32","rmse","weighting",32,0.378658192022182
"13733","dgp32","rmse","weighting",33,0.155457540114458
"13734","dgp32","rmse","weighting",34,0.41201278923633
"13735","dgp32","rmse","weighting",35,0.0235797692602868
"13736","dgp32","rmse","weighting",36,0.738870002725268
"13737","dgp32","rmse","weighting",37,0.263963565931348
"13738","dgp32","rmse","weighting",38,0.189937087518382
"13739","dgp32","rmse","weighting",39,0.329210446907799
"13740","dgp32","rmse","weighting",40,0.797786281913523
"13741","dgp32","rmse","weighting",41,0.248171185045765
"13742","dgp32","rmse","weighting",42,0.296613879078722
"13743","dgp32","rmse","weighting",43,0.060458421630357
"13744","dgp32","rmse","weighting",44,0.00747216584328925
"13745","dgp32","rmse","weighting",45,0.631653216329291
"13746","dgp32","rmse","weighting",46,0.113263133157838
"13747","dgp32","rmse","weighting",47,0.754925245077436
"13748","dgp32","rmse","weighting",48,0.319839643491826
"13749","dgp32","rmse","weighting",49,0.150605548598757
"13750","dgp32","rmse","weighting",50,0.203542821385443
"13751","dgp32","rmse","weighting",51,0.620247955488146
"13752","dgp32","rmse","weighting",52,0.496881146400316
"13753","dgp32","rmse","weighting",53,0.137464001951101
"13754","dgp32","rmse","weighting",54,0.305013908530232
"13755","dgp32","rmse","weighting",55,0.411291314985897
"13756","dgp32","rmse","weighting",56,0.303071697351301
"13757","dgp32","rmse","weighting",57,0.0724046749881579
"13758","dgp32","rmse","weighting",58,0.272600897051628
"13759","dgp32","rmse","weighting",59,0.162351269688982
"13760","dgp32","rmse","weighting",60,0.241756881430286
"13761","dgp32","rmse","weighting",61,0.518404849255055
"13762","dgp32","rmse","weighting",62,0.257284818366917
"13763","dgp32","rmse","weighting",63,0.11657749594821
"13764","dgp32","rmse","weighting",64,0.0228709887705913
"13765","dgp32","rmse","weighting",65,0.57029237995793
"13766","dgp32","rmse","weighting",66,0.446941099567553
"13767","dgp32","rmse","weighting",67,0.169234756596686
"13768","dgp32","rmse","weighting",68,0.385191748649257
"13769","dgp32","rmse","weighting",69,0.324998751345237
"13770","dgp32","rmse","weighting",70,0.409405000520577
"13771","dgp32","rmse","weighting",71,0.118297247803764
"13772","dgp32","rmse","weighting",72,0.540589579843173
"13773","dgp32","rmse","weighting",73,0.493249393314241
"13774","dgp32","rmse","weighting",74,0.168235363584742
"13775","dgp32","rmse","weighting",75,0.376055383584245
"13776","dgp32","rmse","weighting",76,0.224466969627978
"13777","dgp32","rmse","weighting",77,0.0360269868578729
"13778","dgp32","rmse","weighting",78,0.665437960328872
"13779","dgp32","rmse","weighting",79,0.716114597587001
"13780","dgp32","rmse","weighting",80,0.35026513651658
"13781","dgp32","rmse","weighting",81,0.448287905465093
"13782","dgp32","rmse","weighting",82,0.604283316772475
"13783","dgp32","rmse","weighting",83,0.611944812945953
"13784","dgp32","rmse","weighting",84,0.44623404813005
"13785","dgp32","rmse","weighting",85,0.0967457700836727
"13786","dgp32","rmse","weighting",86,0.0714292884048078
"13787","dgp32","rmse","weighting",87,0.339214716739091
"13788","dgp32","rmse","weighting",88,0.18506621280155
"13789","dgp32","rmse","weighting",89,0.410184535444469
"13790","dgp32","rmse","weighting",90,0.11361160191078
"13791","dgp32","rmse","weighting",91,0.16921835428174
"13792","dgp32","rmse","weighting",92,0.808692348509692
"13793","dgp32","rmse","weighting",93,0.0195093014384167
"13794","dgp32","rmse","weighting",94,0.230215959572183
"13795","dgp32","rmse","weighting",95,0.0997068528435756
"13796","dgp32","rmse","weighting",96,0.3918864026975
"13797","dgp32","rmse","weighting",97,0.363447951497412
"13798","dgp32","rmse","weighting",98,0.584897471314507
"13799","dgp32","rmse","weighting",99,0.154153591371371
"13800","dgp32","rmse","weighting",100,0.155514347102417
"13801","dgp32","rmse_normalized","BART_one_model",1,0.0972786527632125
"13802","dgp32","rmse_normalized","BART_one_model",2,0.0227623590751721
"13803","dgp32","rmse_normalized","BART_one_model",3,0.120625382782088
"13804","dgp32","rmse_normalized","BART_one_model",4,0.106493103126424
"13805","dgp32","rmse_normalized","BART_one_model",5,0.168745767590109
"13806","dgp32","rmse_normalized","BART_one_model",6,0.0187447463635318
"13807","dgp32","rmse_normalized","BART_one_model",7,0.107563812435729
"13808","dgp32","rmse_normalized","BART_one_model",8,0.0698266901430665
"13809","dgp32","rmse_normalized","BART_one_model",9,0.136595782068723
"13810","dgp32","rmse_normalized","BART_one_model",10,0.126956331031659
"13811","dgp32","rmse_normalized","BART_one_model",11,0.0331876357489513
"13812","dgp32","rmse_normalized","BART_one_model",12,0.120136127013249
"13813","dgp32","rmse_normalized","BART_one_model",13,0.0525500918836357
"13814","dgp32","rmse_normalized","BART_one_model",14,0.0432181789956029
"13815","dgp32","rmse_normalized","BART_one_model",15,0.214282427237075
"13816","dgp32","rmse_normalized","BART_one_model",16,0.120460521798917
"13817","dgp32","rmse_normalized","BART_one_model",17,0.00101433082344504
"13818","dgp32","rmse_normalized","BART_one_model",18,0.0863014162211413
"13819","dgp32","rmse_normalized","BART_one_model",19,0.0354163617097298
"13820","dgp32","rmse_normalized","BART_one_model",20,0.20721204549067
"13821","dgp32","rmse_normalized","BART_one_model",21,0.0838624833487057
"13822","dgp32","rmse_normalized","BART_one_model",22,0.0673976828913417
"13823","dgp32","rmse_normalized","BART_one_model",23,0.0772097609593872
"13824","dgp32","rmse_normalized","BART_one_model",24,0.187649085882584
"13825","dgp32","rmse_normalized","BART_one_model",25,0.241375484009619
"13826","dgp32","rmse_normalized","BART_one_model",26,0.129822914239645
"13827","dgp32","rmse_normalized","BART_one_model",27,0.0898198862743901
"13828","dgp32","rmse_normalized","BART_one_model",28,0.0925495047091631
"13829","dgp32","rmse_normalized","BART_one_model",29,0.0408796597118135
"13830","dgp32","rmse_normalized","BART_one_model",30,0.155263100120425
"13831","dgp32","rmse_normalized","BART_one_model",31,0.0646676901697246
"13832","dgp32","rmse_normalized","BART_one_model",32,0.0491164772044541
"13833","dgp32","rmse_normalized","BART_one_model",33,0.0376264921426875
"13834","dgp32","rmse_normalized","BART_one_model",34,0.132978007242339
"13835","dgp32","rmse_normalized","BART_one_model",35,0.0358074445926749
"13836","dgp32","rmse_normalized","BART_one_model",36,0.203121123973065
"13837","dgp32","rmse_normalized","BART_one_model",37,0.142301204986377
"13838","dgp32","rmse_normalized","BART_one_model",38,0.0972318802998882
"13839","dgp32","rmse_normalized","BART_one_model",39,0.049197232874186
"13840","dgp32","rmse_normalized","BART_one_model",40,0.310361720302383
"13841","dgp32","rmse_normalized","BART_one_model",41,0.0107899845925331
"13842","dgp32","rmse_normalized","BART_one_model",42,0.200366441496823
"13843","dgp32","rmse_normalized","BART_one_model",43,0.0696532349631218
"13844","dgp32","rmse_normalized","BART_one_model",44,0.0184981151305134
"13845","dgp32","rmse_normalized","BART_one_model",45,0.256053862959725
"13846","dgp32","rmse_normalized","BART_one_model",46,0.0722796634824334
"13847","dgp32","rmse_normalized","BART_one_model",47,0.247529638718656
"13848","dgp32","rmse_normalized","BART_one_model",48,0.0353228062190514
"13849","dgp32","rmse_normalized","BART_one_model",49,0.091752706845892
"13850","dgp32","rmse_normalized","BART_one_model",50,0.0848655117169682
"13851","dgp32","rmse_normalized","BART_one_model",51,0.202398022304395
"13852","dgp32","rmse_normalized","BART_one_model",52,0.148814739371554
"13853","dgp32","rmse_normalized","BART_one_model",53,0.0161810410233711
"13854","dgp32","rmse_normalized","BART_one_model",54,0.115891577393144
"13855","dgp32","rmse_normalized","BART_one_model",55,0.160159231087668
"13856","dgp32","rmse_normalized","BART_one_model",56,0.0704076004087253
"13857","dgp32","rmse_normalized","BART_one_model",57,0.032958570941564
"13858","dgp32","rmse_normalized","BART_one_model",58,0.155043055420281
"13859","dgp32","rmse_normalized","BART_one_model",59,0.0626913055325769
"13860","dgp32","rmse_normalized","BART_one_model",60,0.111671456897774
"13861","dgp32","rmse_normalized","BART_one_model",61,0.128278540049735
"13862","dgp32","rmse_normalized","BART_one_model",62,0.0707758924392152
"13863","dgp32","rmse_normalized","BART_one_model",63,0.00345797409437969
"13864","dgp32","rmse_normalized","BART_one_model",64,0.0241453780721281
"13865","dgp32","rmse_normalized","BART_one_model",65,0.150428679445483
"13866","dgp32","rmse_normalized","BART_one_model",66,0.0563744865311497
"13867","dgp32","rmse_normalized","BART_one_model",67,0.138877183259834
"13868","dgp32","rmse_normalized","BART_one_model",68,0.15839183940943
"13869","dgp32","rmse_normalized","BART_one_model",69,0.0416407438613184
"13870","dgp32","rmse_normalized","BART_one_model",70,0.18900872432928
"13871","dgp32","rmse_normalized","BART_one_model",71,0.0178469820097291
"13872","dgp32","rmse_normalized","BART_one_model",72,0.190342690684639
"13873","dgp32","rmse_normalized","BART_one_model",73,0.0792688387976531
"13874","dgp32","rmse_normalized","BART_one_model",74,0.0949088289296667
"13875","dgp32","rmse_normalized","BART_one_model",75,0.168908967433373
"13876","dgp32","rmse_normalized","BART_one_model",76,0.0399933176076744
"13877","dgp32","rmse_normalized","BART_one_model",77,0.00774072524798157
"13878","dgp32","rmse_normalized","BART_one_model",78,0.165315710943354
"13879","dgp32","rmse_normalized","BART_one_model",79,0.148885614723772
"13880","dgp32","rmse_normalized","BART_one_model",80,0.149312605754632
"13881","dgp32","rmse_normalized","BART_one_model",81,0.123659678045319
"13882","dgp32","rmse_normalized","BART_one_model",82,0.181213890737143
"13883","dgp32","rmse_normalized","BART_one_model",83,0.202309591240267
"13884","dgp32","rmse_normalized","BART_one_model",84,0.0832242967665648
"13885","dgp32","rmse_normalized","BART_one_model",85,0.0567129383946395
"13886","dgp32","rmse_normalized","BART_one_model",86,0.0634991839440104
"13887","dgp32","rmse_normalized","BART_one_model",87,0.0937609404117415
"13888","dgp32","rmse_normalized","BART_one_model",88,0.0879312929156518
"13889","dgp32","rmse_normalized","BART_one_model",89,0.185183873210279
"13890","dgp32","rmse_normalized","BART_one_model",90,0.0398575704910816
"13891","dgp32","rmse_normalized","BART_one_model",91,0.00498842509571784
"13892","dgp32","rmse_normalized","BART_one_model",92,0.196193599877872
"13893","dgp32","rmse_normalized","BART_one_model",93,0.0327065417684666
"13894","dgp32","rmse_normalized","BART_one_model",94,0.063442560360827
"13895","dgp32","rmse_normalized","BART_one_model",95,0.0798112307253757
"13896","dgp32","rmse_normalized","BART_one_model",96,0.080736126257738
"13897","dgp32","rmse_normalized","BART_one_model",97,0.182815870264515
"13898","dgp32","rmse_normalized","BART_one_model",98,0.202024183685237
"13899","dgp32","rmse_normalized","BART_one_model",99,0.0492958177350392
"13900","dgp32","rmse_normalized","BART_one_model",100,0.0633848447413828
"13901","dgp32","rmse_normalized","BART_two_models",1,0.102706836130679
"13902","dgp32","rmse_normalized","BART_two_models",2,0.0392924602543792
"13903","dgp32","rmse_normalized","BART_two_models",3,0.121103192289856
"13904","dgp32","rmse_normalized","BART_two_models",4,0.0909848391673121
"13905","dgp32","rmse_normalized","BART_two_models",5,0.136089017969424
"13906","dgp32","rmse_normalized","BART_two_models",6,0.0445467462833001
"13907","dgp32","rmse_normalized","BART_two_models",7,0.118841947797446
"13908","dgp32","rmse_normalized","BART_two_models",8,0.0550460211765391
"13909","dgp32","rmse_normalized","BART_two_models",9,0.15384849268917
"13910","dgp32","rmse_normalized","BART_two_models",10,0.146514041711082
"13911","dgp32","rmse_normalized","BART_two_models",11,0.0235185204357008
"13912","dgp32","rmse_normalized","BART_two_models",12,0.122181036748146
"13913","dgp32","rmse_normalized","BART_two_models",13,0.0778023124446917
"13914","dgp32","rmse_normalized","BART_two_models",14,0.0618630488058821
"13915","dgp32","rmse_normalized","BART_two_models",15,0.227304791034385
"13916","dgp32","rmse_normalized","BART_two_models",16,0.110794156652615
"13917","dgp32","rmse_normalized","BART_two_models",17,0.00304627538816352
"13918","dgp32","rmse_normalized","BART_two_models",18,0.129632643857697
"13919","dgp32","rmse_normalized","BART_two_models",19,0.0475847837639595
"13920","dgp32","rmse_normalized","BART_two_models",20,0.231383331220447
"13921","dgp32","rmse_normalized","BART_two_models",21,0.0895238224169855
"13922","dgp32","rmse_normalized","BART_two_models",22,0.0649838583944544
"13923","dgp32","rmse_normalized","BART_two_models",23,0.0556360925763829
"13924","dgp32","rmse_normalized","BART_two_models",24,0.188422635376623
"13925","dgp32","rmse_normalized","BART_two_models",25,0.244706794334809
"13926","dgp32","rmse_normalized","BART_two_models",26,0.147189253110522
"13927","dgp32","rmse_normalized","BART_two_models",27,0.06275004194518
"13928","dgp32","rmse_normalized","BART_two_models",28,0.0853699110688751
"13929","dgp32","rmse_normalized","BART_two_models",29,0.0462548812419585
"13930","dgp32","rmse_normalized","BART_two_models",30,0.160033586675761
"13931","dgp32","rmse_normalized","BART_two_models",31,0.0585032039743093
"13932","dgp32","rmse_normalized","BART_two_models",32,0.0467336637375654
"13933","dgp32","rmse_normalized","BART_two_models",33,0.0572051460731734
"13934","dgp32","rmse_normalized","BART_two_models",34,0.115014913653172
"13935","dgp32","rmse_normalized","BART_two_models",35,0.0554591972016916
"13936","dgp32","rmse_normalized","BART_two_models",36,0.214723038320935
"13937","dgp32","rmse_normalized","BART_two_models",37,0.140165699860981
"13938","dgp32","rmse_normalized","BART_two_models",38,0.100340585592749
"13939","dgp32","rmse_normalized","BART_two_models",39,0.0355390939099337
"13940","dgp32","rmse_normalized","BART_two_models",40,0.279810934530807
"13941","dgp32","rmse_normalized","BART_two_models",41,0.000873759748440267
"13942","dgp32","rmse_normalized","BART_two_models",42,0.169911824111709
"13943","dgp32","rmse_normalized","BART_two_models",43,0.110190656226808
"13944","dgp32","rmse_normalized","BART_two_models",44,0.0113986365737886
"13945","dgp32","rmse_normalized","BART_two_models",45,0.251508391830919
"13946","dgp32","rmse_normalized","BART_two_models",46,0.0637930019362344
"13947","dgp32","rmse_normalized","BART_two_models",47,0.243187589552747
"13948","dgp32","rmse_normalized","BART_two_models",48,0.0126012519053221
"13949","dgp32","rmse_normalized","BART_two_models",49,0.095380858233524
"13950","dgp32","rmse_normalized","BART_two_models",50,0.081438453771842
"13951","dgp32","rmse_normalized","BART_two_models",51,0.204474014920485
"13952","dgp32","rmse_normalized","BART_two_models",52,0.163600994479429
"13953","dgp32","rmse_normalized","BART_two_models",53,0.0128588903061524
"13954","dgp32","rmse_normalized","BART_two_models",54,0.129131983075851
"13955","dgp32","rmse_normalized","BART_two_models",55,0.16223862586096
"13956","dgp32","rmse_normalized","BART_two_models",56,0.0838621858208124
"13957","dgp32","rmse_normalized","BART_two_models",57,0.0111304434981284
"13958","dgp32","rmse_normalized","BART_two_models",58,0.149504980712125
"13959","dgp32","rmse_normalized","BART_two_models",59,0.0663305286596553
"13960","dgp32","rmse_normalized","BART_two_models",60,0.106997536503843
"13961","dgp32","rmse_normalized","BART_two_models",61,0.0935781093848956
"13962","dgp32","rmse_normalized","BART_two_models",62,0.059848484475543
"13963","dgp32","rmse_normalized","BART_two_models",63,0.00603654209187036
"13964","dgp32","rmse_normalized","BART_two_models",64,0.0321204630137894
"13965","dgp32","rmse_normalized","BART_two_models",65,0.113834139615559
"13966","dgp32","rmse_normalized","BART_two_models",66,0.0958486573686639
"13967","dgp32","rmse_normalized","BART_two_models",67,0.137417375189661
"13968","dgp32","rmse_normalized","BART_two_models",68,0.162118186410863
"13969","dgp32","rmse_normalized","BART_two_models",69,0.0413707006501651
"13970","dgp32","rmse_normalized","BART_two_models",70,0.20507038143156
"13971","dgp32","rmse_normalized","BART_two_models",71,0.0238898079030459
"13972","dgp32","rmse_normalized","BART_two_models",72,0.181826398883722
"13973","dgp32","rmse_normalized","BART_two_models",73,0.085241873401491
"13974","dgp32","rmse_normalized","BART_two_models",74,0.100998223083258
"13975","dgp32","rmse_normalized","BART_two_models",75,0.17334344935251
"13976","dgp32","rmse_normalized","BART_two_models",76,0.00635728430642079
"13977","dgp32","rmse_normalized","BART_two_models",77,0.00331969039469123
"13978","dgp32","rmse_normalized","BART_two_models",78,0.166176923634955
"13979","dgp32","rmse_normalized","BART_two_models",79,0.146702507038341
"13980","dgp32","rmse_normalized","BART_two_models",80,0.12583876439618
"13981","dgp32","rmse_normalized","BART_two_models",81,0.12767919389307
"13982","dgp32","rmse_normalized","BART_two_models",82,0.191288844309414
"13983","dgp32","rmse_normalized","BART_two_models",83,0.176496611088837
"13984","dgp32","rmse_normalized","BART_two_models",84,0.139922164495401
"13985","dgp32","rmse_normalized","BART_two_models",85,0.0690056902929333
"13986","dgp32","rmse_normalized","BART_two_models",86,0.0692973362939463
"13987","dgp32","rmse_normalized","BART_two_models",87,0.0832328990182185
"13988","dgp32","rmse_normalized","BART_two_models",88,0.0889412507394041
"13989","dgp32","rmse_normalized","BART_two_models",89,0.180041910852074
"13990","dgp32","rmse_normalized","BART_two_models",90,0.0428745075394843
"13991","dgp32","rmse_normalized","BART_two_models",91,0.018705633654208
"13992","dgp32","rmse_normalized","BART_two_models",92,0.197910172447977
"13993","dgp32","rmse_normalized","BART_two_models",93,0.0599633030664551
"13994","dgp32","rmse_normalized","BART_two_models",94,0.05690027664515
"13995","dgp32","rmse_normalized","BART_two_models",95,0.0674708996578119
"13996","dgp32","rmse_normalized","BART_two_models",96,0.0742292296218436
"13997","dgp32","rmse_normalized","BART_two_models",97,0.196117566840064
"13998","dgp32","rmse_normalized","BART_two_models",98,0.194511856601364
"13999","dgp32","rmse_normalized","BART_two_models",99,0.0867858263224934
"14000","dgp32","rmse_normalized","BART_two_models",100,0.0648572641881303
"14001","dgp32","rmse_normalized","BART_ps_glm",1,0.09820608106633
"14002","dgp32","rmse_normalized","BART_ps_glm",2,0.0186078183769112
"14003","dgp32","rmse_normalized","BART_ps_glm",3,0.113492217103795
"14004","dgp32","rmse_normalized","BART_ps_glm",4,0.105781469481974
"14005","dgp32","rmse_normalized","BART_ps_glm",5,0.163870296914867
"14006","dgp32","rmse_normalized","BART_ps_glm",6,0.0222966246330733
"14007","dgp32","rmse_normalized","BART_ps_glm",7,0.110044586997767
"14008","dgp32","rmse_normalized","BART_ps_glm",8,0.0688182757221535
"14009","dgp32","rmse_normalized","BART_ps_glm",9,0.137734381973861
"14010","dgp32","rmse_normalized","BART_ps_glm",10,0.117633567338632
"14011","dgp32","rmse_normalized","BART_ps_glm",11,0.0393595480703762
"14012","dgp32","rmse_normalized","BART_ps_glm",12,0.11329472464986
"14013","dgp32","rmse_normalized","BART_ps_glm",13,0.053747840263812
"14014","dgp32","rmse_normalized","BART_ps_glm",14,0.0519816907226086
"14015","dgp32","rmse_normalized","BART_ps_glm",15,0.211553049312436
"14016","dgp32","rmse_normalized","BART_ps_glm",16,0.120832956977755
"14017","dgp32","rmse_normalized","BART_ps_glm",17,0.00407291320150845
"14018","dgp32","rmse_normalized","BART_ps_glm",18,0.0830990065617784
"14019","dgp32","rmse_normalized","BART_ps_glm",19,0.0341001543705395
"14020","dgp32","rmse_normalized","BART_ps_glm",20,0.205664431084568
"14021","dgp32","rmse_normalized","BART_ps_glm",21,0.0795753186217756
"14022","dgp32","rmse_normalized","BART_ps_glm",22,0.0630446419836977
"14023","dgp32","rmse_normalized","BART_ps_glm",23,0.0848751082145895
"14024","dgp32","rmse_normalized","BART_ps_glm",24,0.188907052258305
"14025","dgp32","rmse_normalized","BART_ps_glm",25,0.252505458255877
"14026","dgp32","rmse_normalized","BART_ps_glm",26,0.137395284376887
"14027","dgp32","rmse_normalized","BART_ps_glm",27,0.08084191094851
"14028","dgp32","rmse_normalized","BART_ps_glm",28,0.0846297149878193
"14029","dgp32","rmse_normalized","BART_ps_glm",29,0.0566721321704765
"14030","dgp32","rmse_normalized","BART_ps_glm",30,0.154666761442483
"14031","dgp32","rmse_normalized","BART_ps_glm",31,0.0691345960688822
"14032","dgp32","rmse_normalized","BART_ps_glm",32,0.0420599540266632
"14033","dgp32","rmse_normalized","BART_ps_glm",33,0.040879686352704
"14034","dgp32","rmse_normalized","BART_ps_glm",34,0.133507911290954
"14035","dgp32","rmse_normalized","BART_ps_glm",35,0.0285199530932856
"14036","dgp32","rmse_normalized","BART_ps_glm",36,0.20989348960907
"14037","dgp32","rmse_normalized","BART_ps_glm",37,0.150236924018687
"14038","dgp32","rmse_normalized","BART_ps_glm",38,0.0947423119339525
"14039","dgp32","rmse_normalized","BART_ps_glm",39,0.0483630017183568
"14040","dgp32","rmse_normalized","BART_ps_glm",40,0.302964814700508
"14041","dgp32","rmse_normalized","BART_ps_glm",41,0.00583071864534716
"14042","dgp32","rmse_normalized","BART_ps_glm",42,0.199849156232618
"14043","dgp32","rmse_normalized","BART_ps_glm",43,0.0737132967035707
"14044","dgp32","rmse_normalized","BART_ps_glm",44,0.0128313116859642
"14045","dgp32","rmse_normalized","BART_ps_glm",45,0.241073429690259
"14046","dgp32","rmse_normalized","BART_ps_glm",46,0.0714206639022979
"14047","dgp32","rmse_normalized","BART_ps_glm",47,0.259679981372886
"14048","dgp32","rmse_normalized","BART_ps_glm",48,0.0348645360370467
"14049","dgp32","rmse_normalized","BART_ps_glm",49,0.0954321935312354
"14050","dgp32","rmse_normalized","BART_ps_glm",50,0.0930394722134834
"14051","dgp32","rmse_normalized","BART_ps_glm",51,0.206808209969866
"14052","dgp32","rmse_normalized","BART_ps_glm",52,0.155987701642138
"14053","dgp32","rmse_normalized","BART_ps_glm",53,0.0177917196903221
"14054","dgp32","rmse_normalized","BART_ps_glm",54,0.113736037657682
"14055","dgp32","rmse_normalized","BART_ps_glm",55,0.162246382388734
"14056","dgp32","rmse_normalized","BART_ps_glm",56,0.0816211232364732
"14057","dgp32","rmse_normalized","BART_ps_glm",57,0.0303885531450621
"14058","dgp32","rmse_normalized","BART_ps_glm",58,0.153473730451632
"14059","dgp32","rmse_normalized","BART_ps_glm",59,0.0594588951712512
"14060","dgp32","rmse_normalized","BART_ps_glm",60,0.115986365579176
"14061","dgp32","rmse_normalized","BART_ps_glm",61,0.128465235754456
"14062","dgp32","rmse_normalized","BART_ps_glm",62,0.063942983953205
"14063","dgp32","rmse_normalized","BART_ps_glm",63,0.00764481745008507
"14064","dgp32","rmse_normalized","BART_ps_glm",64,0.0192525966088068
"14065","dgp32","rmse_normalized","BART_ps_glm",65,0.151068216720442
"14066","dgp32","rmse_normalized","BART_ps_glm",66,0.0773167937557214
"14067","dgp32","rmse_normalized","BART_ps_glm",67,0.151547740555043
"14068","dgp32","rmse_normalized","BART_ps_glm",68,0.159033865266529
"14069","dgp32","rmse_normalized","BART_ps_glm",69,0.0364350202193727
"14070","dgp32","rmse_normalized","BART_ps_glm",70,0.192252957406462
"14071","dgp32","rmse_normalized","BART_ps_glm",71,0.00292357796819
