"dgp","metric","model","iteration","k","n_trees","value"
"dgp60","ci_length","bart_t-learner",4,1,200,0.300343261827983
"dgp60","coverage","bart_t-learner",4,1,200,1
"dgp60","ate_estimate","bart_t-learner",4,2,200,1.59118026528769
"dgp60","ate_bias","bart_t-learner",4,2,200,-0.0950680462485094
"dgp60","ci_length","bart_t-learner",4,2,200,0.291881144018653
"dgp60","coverage","bart_t-learner",4,2,200,1
"dgp60","ate_estimate","bart_t-learner",4,3,200,1.58478245645662
"dgp60","ate_bias","bart_t-learner",4,3,200,-0.101465855079584
"dgp60","ci_length","bart_t-learner",4,3,200,0.285309991489179
"dgp60","coverage","bart_t-learner",4,3,200,1
"dgp60","ate_estimate","bart_t-learner",4,5,200,1.57421934584184
"dgp60","ate_bias","bart_t-learner",4,5,200,-0.112028965694362
"dgp60","ci_length","bart_t-learner",4,5,200,0.288427865055626
"dgp60","coverage","bart_t-learner",4,5,200,1
"dgp60","ate_estimate","bart_t-learner",5,1,75,1.54973672067231
"dgp60","ate_bias","bart_t-learner",5,1,75,-0.136511590863886
"dgp60","ci_length","bart_t-learner",5,1,75,0.301084692027401
"dgp60","coverage","bart_t-learner",5,1,75,1
"dgp60","ate_estimate","bart_t-learner",5,2,75,1.53904031045364
"dgp60","ate_bias","bart_t-learner",5,2,75,-0.147208001082563
"dgp60","ci_length","bart_t-learner",5,2,75,0.30186330838928
"dgp60","coverage","bart_t-learner",5,2,75,1
"dgp60","ate_estimate","bart_t-learner",5,3,75,1.53602568781412
"dgp60","ate_bias","bart_t-learner",5,3,75,-0.150222623722078
"dgp60","ci_length","bart_t-learner",5,3,75,0.294057234030888
"dgp60","coverage","bart_t-learner",5,3,75,0
"dgp60","ate_estimate","bart_t-learner",5,5,75,1.53651181204478
"dgp60","ate_bias","bart_t-learner",5,5,75,-0.14973649949142
"dgp60","ci_length","bart_t-learner",5,5,75,0.288791075988101
"dgp60","coverage","bart_t-learner",5,5,75,0
"dgp60","ate_estimate","bart_t-learner",5,1,100,1.552410711942
"dgp60","ate_bias","bart_t-learner",5,1,100,-0.133837599594203
"dgp60","ci_length","bart_t-learner",5,1,100,0.306441922515012
"dgp60","coverage","bart_t-learner",5,1,100,1
"dgp60","ate_estimate","bart_t-learner",5,2,100,1.54063529707407
"dgp60","ate_bias","bart_t-learner",5,2,100,-0.145613014462128
"dgp60","ci_length","bart_t-learner",5,2,100,0.288529531606654
"dgp60","coverage","bart_t-learner",5,2,100,0
"dgp60","ate_estimate","bart_t-learner",5,3,100,1.5357105221564
"dgp60","ate_bias","bart_t-learner",5,3,100,-0.1505377893798
"dgp60","ci_length","bart_t-learner",5,3,100,0.297220576897404
"dgp60","coverage","bart_t-learner",5,3,100,0
"dgp60","ate_estimate","bart_t-learner",5,5,100,1.53738152270273
"dgp60","ate_bias","bart_t-learner",5,5,100,-0.148866788833468
"dgp60","ci_length","bart_t-learner",5,5,100,0.290485313729307
"dgp60","coverage","bart_t-learner",5,5,100,0
"dgp60","ate_estimate","bart_t-learner",5,1,200,1.554188452844
"dgp60","ate_bias","bart_t-learner",5,1,200,-0.132059858692198
"dgp60","ci_length","bart_t-learner",5,1,200,0.312512378976233
"dgp60","coverage","bart_t-learner",5,1,200,1
"dgp60","ate_estimate","bart_t-learner",5,2,200,1.54083098903051
"dgp60","ate_bias","bart_t-learner",5,2,200,-0.145417322505694
"dgp60","ci_length","bart_t-learner",5,2,200,0.301519503655024
"dgp60","coverage","bart_t-learner",5,2,200,1
"dgp60","ate_estimate","bart_t-learner",5,3,200,1.53663163573661
"dgp60","ate_bias","bart_t-learner",5,3,200,-0.149616675799592
"dgp60","ci_length","bart_t-learner",5,3,200,0.296894342717618
"dgp60","coverage","bart_t-learner",5,3,200,0
"dgp60","ate_estimate","bart_t-learner",5,5,200,1.53755698664965
"dgp60","ate_bias","bart_t-learner",5,5,200,-0.148691324886546
